"platform","brand","keyword_matched","text","created_at","date","author","like_count","repost_count","post_uri"
"Bluesky","galaxy note","galaxy note","phone releasing more smoke than a galaxy note 7","2025-11-19T09:29:29.411Z","2025-11-19 09:29:29.411000+00:00","kimb.dev","9","0","at://did:plc:wefehqmwxc7jli7go3iz3btz/app.bsky.feed.post/3m5xwvtpwik2a"
"Bluesky","galaxy note","galaxy note","Shop Galaxy Tab S11: AI Android Tablet, S Pen, Large Display & Long Battery!","2025-11-19T13:18:41.789Z","2025-11-19 13:18:41.789000+00:00","gizopedia.bsky.social","0","0","at://did:plc:fcx5ybmclfiv7ibrrulohbkg/app.bsky.feed.post/3m5ydppbwop23"
"Bluesky","galaxy note","galaxy note","SAMSUNG Galaxy Tab S10 FE+ 13.1” 128GB WiFi Android Tablet, Large Display, Long Battery Life, Exynos 1580 Processor, IP68, Water-Resistant, 90 Hz Refresh, S Pen for Note-Taking, US Version, Blue amzn.to/3XAO5f8","2025-11-19T14:22:24.728Z","2025-11-19 14:22:24.728000+00:00","throughourlives.bsky.social","0","0","at://did:plc:3dz7pgavj5tamw3c4xcmjlrs/app.bsky.feed.post/3m5yhbmu2y22a"
"Bluesky","galaxy note","galaxy note","PODCAST: Recapping that final friendly... and who do you think could come back to LA? Plus, flipping the schedule. Will it be all that different? Will it get results league is looking for?  🎙 cornerofthegalaxy.com/2025/11/17/p... #LAGalaxy #MLS #Podcast #Soccer","2025-11-19T22:53:32.382Z","2025-11-19 22:53:32.382000+00:00","galaxypodcast.bsky.social","0","0","at://did:plc:gpd6rc2lbrj3yssbgdvwe2br/app.bsky.feed.post/3m5zdtncsxp2c"
"Bluesky","galaxy note","galaxy note","PODCAST: It's good to walk away from the friendly with another positive moment. And playing with a chip on your shoulder is a real motivational factor! Let's talk! 🎙 cornerofthegalaxy.com/2025/11/17/p... #LAGalaxy #MLS #Podcast #Soccer","2025-11-20T01:00:05.370Z","2025-11-20 01:00:05.370000+00:00","galaxypodcast.bsky.social","0","0","at://did:plc:gpd6rc2lbrj3yssbgdvwe2br/app.bsky.feed.post/3m5zkvwjqdn2v"
"Bluesky","galaxy note","galaxy note","I know exactly what shit you're talking about and I get it too :/  I thought it was just a Galaxy Note/S# Ultra thing for the longest time like devs don't know these screens exist or someshit :/  It's so god damn annoying that everyone has the same fucking problem.","2025-11-20T02:19:37.961Z","2025-11-20 02:19:37.961000+00:00","avelos.bsky.social","3","0","at://did:plc:dd3rhlucne7gy4wg2z7h4h5l/app.bsky.feed.post/3m5zpe4k3m226"
"Bluesky","galaxy note","galaxy note","archive.org/details/1968...","2025-11-20T02:35:36.555Z","2025-11-20 02:35:36.555000+00:00","rmhayes.bsky.social","2","0","at://did:plc:ubism5krjvktd32724wbqe5b/app.bsky.feed.post/3m5zqaoq2kk23"
"Bluesky","galaxy note","galaxy note","PODCAST: A mini season that will be more ""fun"" than serious. And some other takes on what the schedule change means for MLS. But the salary cap?! 🎙 cornerofthegalaxy.com/2025/11/17/p... #LAGalaxy #MLS #Podcast #Soccer","2025-11-20T05:00:21.869Z","2025-11-20 05:00:21.869000+00:00","galaxypodcast.bsky.social","0","0","at://did:plc:gpd6rc2lbrj3yssbgdvwe2br/app.bsky.feed.post/3m5zydl6wpk2c"
"Bluesky","galaxy note","galaxy note","The Trance Rapture - Peurple Listening to this rn while giving my spare HP laptop Windows (since the XDA guides needed to root my Galaxy Note 4 depend on Windows software ​:neocat_sad:​), and it's a cozy experience. I've been a fan of GibThom, the artist's Youtube channel, for a while now, but […]","2025-11-20T09:08:21.923Z","2025-11-20 09:08:21.923000+00:00","radmin.limepeeps.perchinup.top.ap.brid.gy","0","0","at://did:plc:zfnr7z743mhdmnljqgmytllw/app.bsky.feed.post/3m62g7qrclzn2"
"Bluesky","galaxy note","galaxy note","Register for our introductory online workshop at the HeFDI Data School to find out more!  Please note, that this course will be in German! 📍 Online 📅 3 December 2025 🔗 More info & registration: https://dataschool.hefdi.de/module/galaxy-europe/ #UseGalaxy #GalaxyProject #EOSC (2/3)","2025-11-20T12:50:33.147924+00:00","2025-11-20 12:50:33.147924+00:00","galaxyproject.bsky.social","1","0","at://did:plc:s3m3izyj52hv2qa7dpnapmfq/app.bsky.feed.post/3m62smc54qv2u"
"Bluesky","galaxy note","galaxy note","A new icon of a sticky note and a push pin has appeared on my Samsung Galaxy phone and I don't know what it means. Anyone?","2025-11-20T14:14:24.198Z","2025-11-20 14:14:24.198000+00:00","fuzzywuzzyto.bsky.social","7","0","at://did:plc:cazazvjr7flzwjgpy6joincx/app.bsky.feed.post/3m62xc7oyrp25"
"Bluesky","galaxy note","galaxy note","Update: My phone is finally free from Verizon ​:ablobcat_yay_superfast:​​:ablobcat_yay_superfast:​​:ablobcat_yay_superfast:​ I finally got around to trying out rooting and unlocking its bootloader yet again after Waterfox (the last ever browser to […]  [Original post on limepeeps.perchinup.top]","2025-11-20T14:31:39.241Z","2025-11-20 14:31:39.241000+00:00","radmin.limepeeps.perchinup.top.ap.brid.gy","0","0","at://did:plc:zfnr7z743mhdmnljqgmytllw/app.bsky.feed.post/3m62ycjpb73o2"
"Bluesky","galaxy note","galaxy note","we don't have a pressure sensitive stylus with this phone (it's a pixel, so we just have a rubber tip stylus) so it's a little weird to draw with, but i think we could get used to it <3 but also, since we got to keep our galaxy note 8, we can still draw with that as well (which DOES have a stylus)","2025-11-20T15:44:26.233Z","2025-11-20 15:44:26.233000+00:00","selenated.com","0","0","at://did:plc:4j65ta54zyp23jn5hfzi72jo/app.bsky.feed.post/3m634dbgnpk2b"
"Bluesky","galaxy note","galaxy note","SAMSUNG Galaxy Tab S10 FE+ 13.1” 128GB WiFi Android Tablet, Large Display, Long Battery Life, Exynos 1580 Processor, IP68, Water-Resistant, 90 Hz Refresh, S Pen for Note-Taking, US Version, Blue https://amzn.to/3XAO5f8","2025-11-20T16:01:10.009319484Z","2025-11-20 16:01:10.009319484+00:00","throughourlives.bsky.social","0","0","at://did:plc:3dz7pgavj5tamw3c4xcmjlrs/app.bsky.feed.post/3m635b5gsbc2o"
"Bluesky","galaxy note","galaxy note","I'll check it out, but I recently rewatched multiple episodes from SG1 and they did a pretty good story arc.  Earth went from alone and weak to one of the most powerful outfits in our galaxy.  Not sure there is enough meat there to gnaw on those bones. Note: I refused to watch the ORI episodes.","2025-11-20T16:25:21.482Z","2025-11-20 16:25:21.482000+00:00","ericnay.bsky.social","0","0","at://did:plc:rvlod5vz7j2p6s3qlnqqnub6/app.bsky.feed.post/3m636mfdick2t"
"Bluesky","galaxy note","galaxy note","The follow-up note about this being wavelength based makes this so so so much extra rad. Signed, kid who used ""galaxy"" xscreensaver exclusively for a decade+.","2025-11-20T20:20:30.498Z","2025-11-20 20:20:30.498000+00:00","jauntywunderkind.bsky.social","1","0","at://did:plc:zjbq26wybii5ojoypkso2mso/app.bsky.feed.post/3m63lquqj7s2q"
"Bluesky","galaxy note","galaxy note","How your Galaxy S21 Ultra was handicapped by Samsung for no apparent reason.","2025-11-21T17:53:31.114Z","2025-11-21 17:53:31.114000+00:00","sammobile.com","0","0","at://did:plc:rvxv4ym53kmhtdulkxkhadkk/app.bsky.feed.post/3m65tyxeykk2d"
"Bluesky","galaxy note","galaxy note","On a similar note, Stegosaurus lived on the opposite side of the Galaxy to us.","2025-11-21T19:20:50.591Z","2025-11-21 19:20:50.591000+00:00","garethrswilson.bsky.social","2","0","at://did:plc:lotmohrivj5wbf3gl3jsqa62/app.bsky.feed.post/3m65yv455cs2n"
"Bluesky","galaxy note","galaxy note","I just received a contribution towards SAMSUNG Galaxy Tab S6 Lite Android Tablet (10.4"" 2K Touchscreen, 128GB Storage (64GB + 64GB SD Card), S Pen for Note-Taking, Drawing, 14-Hr Long Battery Life, 5MP + 8MP Camera,  from tleebil via Throne. Thank you! https://throne.com/journeyeventide #Throne","2025-11-21T22:30:56.589Z","2025-11-21 22:30:56.589000+00:00","journeyeventide.bsky.social","0","0","at://did:plc:auhh5ileeuqld2krfw75bzxe/app.bsky.feed.post/3m66dj27teo2h"
"Bluesky","galaxy note","galaxy note","An item on my Throne wishlist just got fully funded: SAMSUNG Galaxy Tab S6 Lite Android Tablet (10.4"" 2K Touchscreen, 128GB Storage (64GB + 64GB SD Card), S Pen for Note-Taking, Drawing, 14-Hr Long Battery Life, 5MP + 8MP Camera, Durable) S. Thank you! https://throne.com/journeyeventide #Throne","2025-11-21T22:30:57.693Z","2025-11-21 22:30:57.693000+00:00","journeyeventide.bsky.social","0","0","at://did:plc:auhh5ileeuqld2krfw75bzxe/app.bsky.feed.post/3m66dj3brrn2i"
"Bluesky","galaxy note","galaxy note","Idly wonders if worth upgrading ipad to iPad mini pro or such worth it now that it's paid off..... also wonders if upgrading phone to galaxy fold 7 worth it despite still has 2 monthly payments left on current galaxy note 25 phone...... or switch to iPhone 17 max.......","2025-11-22T08:35:06.584Z","2025-11-22 08:35:06.584000+00:00","dbjrabion.bsky.social","0","0","at://did:plc:bn2f6aae6f2k67vo2kby2kae/app.bsky.feed.post/3m67fbeglys2u"
"Bluesky","galaxy note","galaxy note","INIU 15W Fast Qi Wireless Charger: Power Up iPhone/Samsung! Sleep-Friendly.","2025-11-22T13:18:43.016Z","2025-11-22 13:18:43.016000+00:00","gizopedia.bsky.social","0","0","at://did:plc:fcx5ybmclfiv7ibrrulohbkg/app.bsky.feed.post/3m67v4ithmc2t"
"Bluesky","galaxy note","galaxy note","B-Friday Deal 52% Off Samsung Galaxy Tab S6 Lite (2024) 10.4"" 64GB WiFi Android Student Tablet, S Pen for Note-Taking, Gaming Ready, Long Battery Life, Expandable Storage, US Version, Chiffon Pink, Amazon Exclusive VIEW : amzn.to/49zSne5","2025-11-22T13:28:39.946Z","2025-11-22 13:28:39.946000+00:00","omer222-83.bsky.social","0","0","at://did:plc:uuwusrwn36elrxz4idltofo3/app.bsky.feed.post/3m67vobtrsk26"
"Bluesky","galaxy note","galaxy note","it sometimes even baffles me unplanned, it's juxtaposition writ large--ice a week ago, galaxy 5 days side by side i saw same contours, shapes, scales--impossible is an opinion, this is real! study the same long shape in terrestrial ice & note the ice's contours largely mirrored in nebula & stars","2025-11-22T15:33:31.726Z","2025-11-22 15:33:31.726000+00:00","alyssaslay.bsky.social","2","0","at://did:plc:mwtywk43sw6lddmnpfk527qo/app.bsky.feed.post/3m6a4nkmuls22"
"Bluesky","galaxy note","galaxy note","I’d much rather have a device with a stylus like the old Galaxy Notes. Or the Galaxy S now I guess. The ability to pull it out and make a note without unlocking was very handy and I miss that.","2025-11-22T15:43:50.579Z","2025-11-22 15:43:50.579000+00:00","coleurbanist.bsky.social","0","0","at://did:plc:vgfa2xr7h3ewmdjj5afcqwrb/app.bsky.feed.post/3m6a57yqnts2p"
"Bluesky","galaxy note","galaxy note","Bí Quyết Sở Hữu Đẳng Cấp: Samsung Galaxy Note 20 256GB – Công Nghệ Tối Ưu Cho Người Dẫn Đầu Bí Quyết Sở Hữu Đẳng Cấp: Samsung Galaxy Note 20 256GB - Công Nghệ Tối Ưu Cho Người Dẫn Đầu Khám phá siêu phẩm công nghệ đỉnh cao Samsung Galaxy Note 20 256GB - thiết bị hoàn hảo dành cho những người tiên…","2025-11-22T15:43:55Z","2025-11-22 15:43:55+00:00","queenvn.bsky.social","0","0","at://did:plc:olk6mhrifauaodxiquffevdd/app.bsky.feed.post/3m6a57edo332r"
"Bluesky","galaxy note","galaxy note","On a related note, Hitchiker's Guide To The Galaxy fans are the Jojo fans of literature and I will not elaborate","2025-11-24T00:12:08.589Z","2025-11-24 00:12:08.589000+00:00","raiseyouremblem.bsky.social","2","0","at://did:plc:eeepwlrjwqq6osaxqnnc5l4u/app.bsky.feed.post/3m6dk3terr22h"
"Bluesky","galaxy note","galaxy note","The economy would be humming if we all just bought the Samsung Galaxy Note 7","2025-11-24T01:51:56.664Z","2025-11-24 01:51:56.664000+00:00","chickenpuppet.online","16","1","at://did:plc:4cs4d6nwicc5onsfnqrooo3d/app.bsky.feed.post/3m6dpoc2das2k"
"Bluesky","galaxy note","galaxy note","A spectacular view of our own galaxy, the Milky Way✨️✨️✨️ Note that this is just a mere pinprick of the night sky...😎 (Credit: DECaPS2/DOE/FNAL/DECam/CTIO/NOIRLab/NSF/AURA - Image processing: M. Zamani & D. de Martin (NSF’s NOIRLab) video by Universal-Sc","2025-11-24T03:36:27.617Z","2025-11-24 03:36:27.617000+00:00","pauleric70.bsky.social","30","11","at://did:plc:xuemqxr2ddetamkekhpst3wg/app.bsky.feed.post/3m6dvj6ims22p"
"Bluesky","galaxy note","galaxy note","Salman Khan’s sister Arpita pens heartfelt note on father Salim Khan’s 90th b’day: You are our galaxy #SalmanKhans #SalimKhans #Arpita #socialnewsxyz","2025-11-24T03:42:30Z","2025-11-24 03:42:30+00:00","socialnews.xyz","0","0","at://did:plc:ndfufin77hov4p2slycw7wkh/app.bsky.feed.post/3m6dvtzyt362q"
"Bluesky","galaxy note","galaxy note","Get the Samsung Galaxy Tab S10 Lite: S Pen, AI Tools & Circle to Search!","2025-11-24T04:18:44.139Z","2025-11-24 04:18:44.139000+00:00","gizopedia.bsky.social","0","0","at://did:plc:fcx5ybmclfiv7ibrrulohbkg/app.bsky.feed.post/3m6dxurs44d2n"
"Bluesky","galaxy note","galaxy note","Công Nghệ Đỉnh Cao Trong Tay Bạn – Samsung Galaxy Note 20 Ultra Chính Thức Trình Làng Công Nghệ Đỉnh Cao Trong Tay Bạn - Samsung Galaxy Note 20 Ultra Chính Thức Trình Làng Khám phá siêu phẩm công nghệ đột phá dành cho giới sành công nghệ - Samsung Galaxy Note 20 Ultra đã chính thức ra mắt với…","2025-11-24T06:26:35Z","2025-11-24 06:26:35+00:00","queenvn.bsky.social","0","0","at://did:plc:olk6mhrifauaodxiquffevdd/app.bsky.feed.post/3m6e6zh5u6j2x"
"Bluesky","galaxy note","galaxy note","I'm sticking with my Galaxy Note 9. Probably would have sprung for the 20 Ultra had it retained the headphone jack, among a few other reasons.","2025-11-24T16:03:37.747Z","2025-11-24 16:03:37.747000+00:00","aprotozul.bsky.social","1","0","at://did:plc:i2se77qpk5utunv5uqvu344m/app.bsky.feed.post/3m6f7b7tpkc2w"
"Bluesky","galaxy note","galaxy note","I've been a Samsung user since the original Galaxy S, upgrading every other year until I got this Note 20 Ultra, which I haven't bothered upgrading until now because it does everything I want it to. I'm now looking at S25 Ultra contracts...","2025-11-24T17:57:04.434Z","2025-11-24 17:57:04.434000+00:00","mrlepus.bsky.social","2","0","at://did:plc:orbq4jasfg6qxjdcs3jxr55m/app.bsky.feed.post/3m6ffm377vc2j"
"Bluesky","galaxy note","galaxy note","I had a Galaxy note 1 and they literally shut down 3g service for me to switch 2 years ago because I would keep repairing it.","2025-11-24T23:13:27.207Z","2025-11-24 23:13:27.207000+00:00","razielhex.bsky.social","0","0","at://did:plc:5zyokgexkryy46yxk3v5srau/app.bsky.feed.post/3m6fxbslj4s2x"
"Bluesky","galaxy note","galaxy note","Feed: ""Slickdeals Frontpage RSS Feed"" By: jk6812 on Monday, November 24, 2025","2025-11-24T23:23:13.034900+00:00","2025-11-24 23:23:13.034900+00:00","longtail-news.bsky.social","0","0","at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3m6fxtc7xt22c"
"Bluesky","galaxy note","galaxy note","Yes, Samsung Galaxy Note 7s exist to satisfy a xenogender mindset.","2025-11-25T15:50:04.03771800Z","2025-11-25 15:50:04.037718+00:00","horsedisc.bsky.social","1","0","at://did:plc:oke2hwfme37jtbyvtg3upcst/app.bsky.feed.post/3m6hoxvkhq52n"
"Bluesky","galaxy note","galaxy note","welectronics.com/shop/gsm-pho... Samsung Galaxy Note 20 Ultra SM-N985F/DS Bronze 256GB 8GB RAM Exynos 990 108 MP LTE Gsm Unlocked Phone Note20","2025-11-25T16:34:57.624Z","2025-11-25 16:34:57.624000+00:00","overseaselectronic.bsky.social","0","0","at://did:plc:2awr7cmwd6n3rumd2iy7yny2/app.bsky.feed.post/3m6hri63nys26"
"Bluesky","galaxy note","galaxy note","Introduce yourself with 4 spaceships. ✨🚀✨   • The USS Cerritos (2020-2024)   • The LEGO Galaxy Explorer (1979)   • The Peter Davison-era TARDIS (1982-1984)   • The Apollo 13 lander as seen in the 1995 film (Note: This list would have been so different even five years ago, but things change.)","2025-11-25T17:37:25.745Z","2025-11-25 17:37:25.745000+00:00","doctorofthedead.bsky.social","3","0","at://did:plc:26aggbks2k2rklslyqhplc33/app.bsky.feed.post/3m6huxuled22j"
"Bluesky","galaxy note","galaxy note","I have a new phone! A Galaxy Ultra + Super Cool 25 Note  thing.  It replaced my Note 10, and since it has 1 TB memory, I think it'll last a really long time!","2025-11-25T18:46:44.397Z","2025-11-25 18:46:44.397000+00:00","caren.bsky.social","0","0","at://did:plc:xssya5qcxjmutuvhfkxtdcnt/app.bsky.feed.post/3m6hytslayc2b"
"Bluesky","galaxy note","galaxy note","Also, is that a GALAXY NOTE 7? LOL Amazing nothing blew up this day.","2025-11-25T20:00:48.534Z","2025-11-25 20:00:48.534000+00:00","yankeemegs.bsky.social","1","0","at://did:plc:hpposaiul5tfu36he2hnytfo/app.bsky.feed.post/3m6i4yatjkc2f"
"Bluesky","galaxy note","galaxy note","Bumpy Wreath with Galaxy Ornaments (Small) nora.jewelry/products/bum...","2025-11-26T11:43:54.743Z","2025-11-26 11:43:54.743000+00:00","nora.jewelry","0","0","at://did:plc:pnq6jpwpl6bvcyogqqlctnr4/app.bsky.feed.post/3m6jroq65i72q"
"Bluesky","galaxy note","galaxy note","The Galaxy S24 Ultra is my ultimate S Pen phone and true Note successor.","2025-11-26T15:55:47.848Z","2025-11-26 15:55:47.848000+00:00","sammobile.com","2","0","at://did:plc:rvxv4ym53kmhtdulkxkhadkk/app.bsky.feed.post/3m6k7r2mxu22z"
"Bluesky","galaxy note","galaxy note","Side note. Should @jamesgunn.bsky.social add Galaxy to the DCU films, who would be your dream casting for Galaxy?","2025-11-26T17:17:14.630Z","2025-11-26 17:17:14.630000+00:00","makemineamalgam.bsky.social","3","0","at://did:plc:bubhf26simy4fgnfovugkovg/app.bsky.feed.post/3m6kecozpvk24"
"Bluesky","galaxy note","galaxy note","Old carousel at the Christmas market 📅 2024-11-30 📷 Samsung Galaxy Note S20, ⚙️ ƒ/1.7, ⏲️ 1/50, 🎥 5.4mm(26mm), 🎞️ 200 📍https://www.google.com/maps/place/50.0440928,19.949192 #photography #mobilephotography #poland #krakow #christmas #samsung #darktable","2025-11-26T19:06:16.000Z","2025-11-26 19:06:16+00:00","wm23.pixelfed.social.ap.brid.gy","5","1","at://did:plc:k3ujxs3fwxp4kzhwje5oduvz/app.bsky.feed.post/3m6kkfsmd7tr2"
"Bluesky","galaxy note","galaxy note","Stunning Sunrise Captured on June 29, 2018 Similar to the photo I shared last week, I captured this image near my childhood home on the early morning of June 29, 2018. I believe I used a Samsung Galaxy Note 8 to shoot this image.","2025-11-26T19:37:36Z","2025-11-26 19:37:36+00:00","bradenmikael.bsky.social","0","0","at://did:plc:3om2uxysv6r2ufsk6fpl3f6l/app.bsky.feed.post/3m6km5pgvxu2i"
"Bluesky","galaxy note","galaxy note","Silica gel Phone Case For Samsung Galaxy S25 S24 Ultra S23 S22 S21 S20 Ultra FE Plus Note 10 20 Lite Airplane Route Desian Cover","2025-11-26T21:28:41.658Z","2025-11-26 21:28:41.658000+00:00","gizopedia.bsky.social","0","0","at://did:plc:fcx5ybmclfiv7ibrrulohbkg/app.bsky.feed.post/3m6ksedg5mj2n"
